UTC,dateTime,Anapra_o3,Teledyne_o3
"2019-05-31 22:25:00",1559341500,NULL,56.9646769046783
"2019-05-31 22:30:00",1559341800,NULL,56.5915486898767
"2019-05-31 22:35:00",1559342100,NULL,57.0447688632541
"2019-05-31 22:40:00",1559342400,NULL,53.6946609396684
"2019-05-31 22:45:00",1559342700,NULL,54.1234783220895
"2019-05-31 22:50:00",1559343000,NULL,55.095178604126
"2019-05-31 22:55:00",1559343300,NULL,55.6880573594427
"2019-05-31 23:00:00",1559343600,NULL,56.3940638789424
"2019-05-31 23:05:00",1559343900,NULL,54.006657541534
"2019-05-31 23:10:00",1559344200,NULL,53.9047549321101
"2019-05-31 23:15:00",1559344500,NULL,54.7024395175096
"2019-05-31 23:20:00",1559344800,NULL,53.4701328277588
"2019-05-31 23:25:00",1559345100,NULL,52.6404850192186
"2019-05-31 23:30:00",1559345400,NULL,52.8885528467879
"2019-05-31 23:35:00",1559345700,NULL,53.715335559845
"2019-05-31 23:40:00",1559346000,NULL,56.3887441610988
"2019-05-31 23:45:00",1559346300,NULL,57.4996987784781
"2019-05-31 23:50:00",1559346600,NULL,57.3203975822352
"2019-05-31 23:55:00",1559346900,NULL,56.6941530646347
"2019-06-01 00:00:00",1559347200,NULL,55.0293070630329
"2019-06-01 00:05:00",1559347500,NULL,53.2191896559317
"2019-06-01 00:10:00",1559347800,NULL,52.819349457946
"2019-06-01 00:15:00",1559348100,NULL,56.5886902931409
"2019-06-01 00:20:00",1559348400,NULL,54.2914025639913
"2019-06-01 00:25:00",1559348700,NULL,55.3462928578823
"2019-06-01 00:30:00",1559349000,NULL,55.1868949890137
"2019-06-01 00:35:00",1559349300,NULL,54.7983524467372
"2019-06-01 00:40:00",1559349600,NULL,57.2843751430512
"2019-06-01 00:45:00",1559349900,NULL,57.8771032019507
"2019-06-01 00:50:00",1559350200,NULL,56.891916617369
"2019-06-01 00:55:00",1559350500,NULL,56.8501910232916
"2019-06-01 01:00:00",1559350800,NULL,49.3005401234568
"2019-06-01 01:05:00",1559351100,NULL,45.8029174804688
"2019-06-01 01:10:00",1559351400,NULL,45.0898640795452
"2019-06-01 01:15:00",1559351700,NULL,45.1100306761892
"2019-06-01 01:20:00",1559352000,NULL,44.5666915516794
"2019-06-01 01:25:00",1559352300,NULL,44.7123101469758
"2019-06-01 01:30:00",1559352600,NULL,43.8060704231262
"2019-06-01 01:35:00",1559352900,NULL,43.4753923171606
"2019-06-01 01:40:00",1559353200,NULL,43.465924596212
"2019-06-01 01:45:00",1559353500,NULL,40.9426164509338
"2019-06-01 01:50:00",1559353800,NULL,42.1589507102966
"2019-06-01 01:55:00",1559354100,NULL,42.1126079559326
"2019-06-01 02:00:00",1559354400,NULL,39.5069860935211
"2019-06-01 02:05:00",1559354700,NULL,36.9735993224305
"2019-06-01 02:10:00",1559355000,NULL,33.3954436473357
"2019-06-01 02:15:00",1559355300,NULL,30.0870108366013
"2019-06-01 02:20:00",1559355600,NULL,27.057729980092
"2019-06-01 02:25:00",1559355900,NULL,29.6441069841385
"2019-06-01 02:30:00",1559356200,NULL,36.8955258456143
"2019-06-01 02:35:00",1559356500,NULL,40.2906930874556
"2019-06-01 02:40:00",1559356800,NULL,36.3578512145252
"2019-06-01 02:45:00",1559357100,NULL,34.9059655666351
"2019-06-01 02:50:00",1559357400,NULL,37.6357853121874
"2019-06-01 02:55:00",1559357700,NULL,34.3119032382965
"2019-06-01 03:00:00",1559358000,NULL,31.5794573528011
"2019-06-01 03:05:00",1559358300,NULL,30.2287145543981
"2019-06-01 03:10:00",1559358600,NULL,34.3114974589287
"2019-06-01 03:15:00",1559358900,NULL,37.1940671622035
"2019-06-01 03:20:00",1559359200,NULL,47.7023067474365
"2019-06-01 03:25:00",1559359500,NULL,54.1318677737389
"2019-06-01 03:30:00",1559359800,NULL,54.5688313007355
"2019-06-01 03:35:00",1559360100,NULL,52.4557981258485
"2019-06-01 03:40:00",1559360400,NULL,52.4019943990825
"2019-06-01 03:45:00",1559360700,NULL,53.5685759544373
"2019-06-01 03:50:00",1559361000,NULL,52.942777967453
"2019-06-01 03:55:00",1559361300,NULL,52.3675966383536
"2019-06-01 04:00:00",1559361600,NULL,50.7177715066039
"2019-06-01 04:05:00",1559361900,NULL,48.5020750069324
"2019-06-01 04:10:00",1559362200,NULL,48.4239317193089
"2019-06-01 04:15:00",1559362500,NULL,48.8458437172763
"2019-06-01 04:20:00",1559362800,NULL,48.4314920425415
"2019-06-01 04:25:00",1559363100,NULL,52.2218217288747
"2019-06-01 04:30:00",1559363400,NULL,52.8980263500679
"2019-06-01 04:35:00",1559363700,NULL,52.2856734861811
"2019-06-01 04:40:00",1559364000,NULL,51.0870968853986
"2019-06-01 04:45:00",1559364300,NULL,49.915491844626
"2019-06-01 04:50:00",1559364600,NULL,49.192109946745
"2019-06-01 04:55:00",1559364900,NULL,45.6505278145395
"2019-06-01 05:00:00",1559365200,NULL,46.7330570462384
"2019-06-01 05:05:00",1559365500,NULL,46.6686575556376
"2019-06-01 05:10:00",1559365800,NULL,45.5594705104828
"2019-06-01 05:15:00",1559366100,NULL,45.8741961223323
"2019-06-01 05:20:00",1559366400,NULL,45.3737859372739
"2019-06-01 05:25:00",1559366700,NULL,43.0267045021057
"2019-06-01 05:30:00",1559367000,NULL,41.4705238342285
"2019-06-01 05:35:00",1559367300,NULL,42.5613409442666
"2019-06-01 05:40:00",1559367600,NULL,41.0037740876403
"2019-06-01 05:45:00",1559367900,NULL,40.8769536699568
"2019-06-01 05:50:00",1559368200,NULL,40.7368537902832
"2019-06-01 05:55:00",1559368500,NULL,39.2062450087214
"2019-06-01 06:00:00",1559368800,NULL,38.054707170969
"2019-06-01 06:05:00",1559369100,NULL,37.8330144761484
"2019-06-01 06:10:00",1559369400,NULL,37.6365757442656
"2019-06-01 06:15:00",1559369700,NULL,31.2922940556007
"2019-06-01 06:20:00",1559370000,NULL,36.445471972954
"2019-06-01 06:25:00",1559370300,NULL,38.0402045831448
"2019-06-01 06:30:00",1559370600,NULL,38.5510192964135
"2019-06-01 06:35:00",1559370900,NULL,38.2370519882593
"2019-06-01 06:40:00",1559371200,NULL,37.7317976137487
"2019-06-01 06:45:00",1559371500,NULL,35.5190243843274
"2019-06-01 06:50:00",1559371800,NULL,38.6811682919422
"2019-06-01 06:55:00",1559372100,NULL,34.6205027860754
"2019-06-01 07:00:00",1559372400,NULL,32.2478432533069
"2019-06-01 07:05:00",1559372700,NULL,30.2487169981003
"2019-06-01 07:10:00",1559373000,NULL,2.71325404587246
"2019-06-01 07:15:00",1559373300,NULL,1.1793002615492
"2019-06-01 07:20:00",1559373600,NULL,33.7952384040469
"2019-06-01 07:25:00",1559373900,NULL,35.9688764897788
"2019-06-01 07:30:00",1559374200,NULL,223.131936996702
"2019-06-01 07:35:00",1559374500,NULL,398.635959201389
